CustomerID,Age,Gender,MaritalStatus,Income,Region,PolicyType,PolicyStartYear,PremiumMonthly,ClaimsMade,ClaimsRejected,LastClaimAmount,RenewalStatus,CustomerSatisfaction,NumberOfInquiriesLastYear,HouseType,LifeInsuranceType,HealthInsurancePlan,CustomerFeedbackScore,DigitalPlatformUsage,PolicyUpgradesLastYear,FraudulentClaims,PolicyDurationMonths,CoverDetails,TimeToResolutionDays,ClaimReasons,CommunicationMeans,CustomerServiceFrequency,ServiceNature,PolicyDiscounts,PremiumPaymentFrequency,MissedPayments,VehicleType
1,44,M,Divorced,33059,Eldoret,Agricultural,2018,110,0,1,23,Not Renewed,1,0,Bungalow,Term,Basic,5,Medium,1,0,46,Basic,4,Death,Text,3,Complaint,1,Quarterly,1,Toyota Harrier
1,44,F,Widowed,33059,Kiambu,Property,2018,110,0,1,23,Not Renewed,1,1,Bungalow,Term,Basic,5,High,2,0,46,Basic,4,Death,Text,3,Complaint,1,Quarterly,1,Mercedes
45,23,M,Married,37413,Nairobi,Property,2020,105,0,2,15,Not Renewed,1,1,Apartment,Term,Basic,5,Medium,1,0,6,Basic,4,Death,Text,2,Complaint,1,Annually,1,Toyota Land Cruiser V8
45,23,F,Married,37413,Nairobi,Property,2020,105,0,2,15,Not Renewed,1,1,Apartment,Term,Basic,5,Medium,1,0,4,Basic,4,Death,Text,3,Complaint,1,Quarterly,1,Mercedes
200,18,M,Single,43567,Kisumu,Agricultural,2019,118,2,2,299,Not Renewed,4,1,Bungalow,Whole,Basic,9,High,1,1,12,Standard,12,Accident,Email,2,Query,1,Quarterly,3,Mercedes
20,38,M,Single,65974,Busia,Property,2015,189,3,1,200,Not Renewed,4,2,Bungalow,Term,Premium,8,Medium,2,1,177,Comprehensive,2,Theft,Email,10,Update,4,Weekly,4,Mercedes
163,21,F,Widowed,40895,Nairobi,Health,2020,178,1,1,0,Not Renewed,1,2,Bungalow,Term,Basic,5,High,2,1,35,Comprehensive,2,Theft,Email,6,Complaint,1,Monthly,3,Mazda CX-5
134,52,F,Single,70986,Busia,Property,2018,172,0,1,200,Not Renewed,3,0,Bungalow,Whole,Basic,9,Medium,0,0,52,Comprehensive,6,Accident,Email,10,Query,4,Quarterly,1,Mazda CX-5
27,18,M,Single,34059,Kisumu,Motor,2016,109,1,1,1200,Not Renewed,1,2,Bungalow,Term,Premium,9,High,0,1,264,Comprehensive,4,Theft,Email,7,Update,19,Annually,5,Mercedes
186,39,M,Divorced,70240,Kiambu,Health,2015,186,2,0,13,Renewed,2,0,Bungalow,Term,Premium,2,Medium,2,0,22,Comprehensive,24,Drought,Email,2,Complaint,5,Weekly,3,Mazda CX-5
162,40,M,Widowed,30789,Eldoret,Health,2021,105,2,0,0,Not Renewed,1,3,Bungalow,Term,Premium,1,Medium,1,0,6,Premium,10,Property Damage,Phone Call,4,Complaint,1,Weekly,3,Subaru Forester
175,20,M,Divorced,43493,Narok,Education,2021,186,2,0,0,Renewed,2,2,Bungalow,Term,Basic,1,Medium,1,0,5,Comprehensive,6,Accident,Email,2,Complaint,2,Annually,3,Subaru Forester
58,67,M,Single,31940,Busia,Agricultural,2019,162,2,1,1000,Not Renewed,2,1,Bungalow,Term,Basic,5,Medium,1,1,83,Comprehensive,21,Accident,Email,3,Query,18,Quarterly,5,Mercedes
23,19,F,Divorced,40687,Busia,Property,2021,151,0,0,1278,Not Renewed,1,2,Rental,Term,Premium,9,Medium,0,0,37,Standard,18,Health Issue,Phone Call,9,Update,4,Monthly,1,Mercedes
39,25,F,Divorced,40678,Busia,Education,2015,105,2,0,0,Not Renewed,2,2,Bungalow,Term,Basic,9,High,2,0,52,Comprehensive,2,Death,Text,5,Complaint,10,Annually,1,Subaru Forester
134,54,F,Single,78290,Kisumu,Property,2016,126,2,1,2672,Not Renewed,1,0,Apartment,Term,Basic,10,Medium,0,1,480,Standard,28,Theft,Email,3,Complaint,28,Quarterly,5,Mercedes
1,25,M,Divorced,74869,Eldoret,Property,2018,193,1,0,206,Renewed,2,1,Bungalow,Term,Premium,2,High,0,1,42,Comprehensive,9,Theft,Email,10,Update,3,Annually,4,Subaru Forester
1,25,M,Divorced,74869,Eldoret,Property,2018,193,1,0,206,Renewed,2,1,Bungalow,Term,Premium,2,High,0,1,42,Comprehensive,9,Theft,Email,10,Update,3,Annually,4,Subaru Forester
1,25,M,Divorced,74869,Eldoret,Property,2018,193,1,0,206,Renewed,2,1,Bungalow,Term,Premium,2,High,0,1,42,Comprehensive,9,Theft,Email,10,Update,3,Annually,4,Subaru Forester
1,25,M,Divorced,74869,Eldoret,Property,2018,193,1,0,206,Renewed,2,1,Bungalow,Term,Premium,2,High,0,1,42,Comprehensive,9,Theft,Email,10,Update,3,Annually,4,Subaru Forester
1,25,M,Divorced,74869,Eldoret,Property,2018,193,1,0,206,Renewed,2,1,Bungalow,Term,Premium,2,High,0,1,42,Comprehensive,9,Theft,Email,10,Update,3,Annually,4,Subaru Forester
198,60,F,Widowed,52437,Eldoret,Health,2019,114,1,0,0,Not Renewed,2,1,Bungalow,Whole,Premium,1,Medium,2,1,18,Comprehensive,3,Accident,Skype,4,Feedback,6,Monthly,4,Subaru Forester
67,38,M,Single,51204,Kisumu,Livestock,2019,162,2,2,148,Not Renewed,1,2,Bungalow,Term,Basic,9,High,0,0,181,Standard,15,Accident,Email,3,Update,4,Annually,2,Subaru Forester
200,54,M,Widowed,69768,Nairobi,Motor,2018,131,1,1,1700,Not Renewed,3,0,Apartment,Term,Basic,5,High,0,0,52,Comprehensive,2,Maturity,Email,7,Feedback,5,Quarterly,2,Subaru Forester
103,27,M,Single,58659,Kisumu,Agricultural,2020,146,1,2,2100,Not Renewed,2,1,Bungalow,Term,Premium,7,Medium,2,0,491,Basic,12,Accident,Email,9,Query,12,Quarterly,5,Subaru Forester
157,39,M,Married,46280,Busia,Property,2021,197,1,1,0,Not Renewed,2,2,,,,5,High,2,0,35,Comprehensive,7,Health Issue,Email,1,Update,12,Weekly,1,Mercedes
200,18,M,Divorced,64753,Mombasa,Health,2020,190,1,2,30,Not Renewed,2,3,Bungalow,Term,Premium,6,High,0,1,21,Basic,9,Death,Email,9,Query,13,Quarterly,1,Toyota Land Cruiser V8
123,45,M,Widowed,60800,Kisumu,Agricultural,2017,199,1,1,160,Not Renewed,2,1,Bungalow,Term,Basic,3,Low,1,0,50,Standard,24,Accident,Email,7,Update,15,Quarterly,3,Mercedes
24,18,M,Divorced,30796,Garissa,Motor,2020,154,1,0,0,Not Renewed,1,1,,,,1,Medium,1,0,10,Comprehensive,10,Health Issue,Skype,2,Complaint,4,Weekly,0,Mercedes
75,18,M,Married,60943,Turkana,Health,2019,104,3,0,1,Not Renewed,2,2,Bungalow,Term,Basic,10,Low,2,1,102,Standard,2,Maturity,Email,2,Update,1,Monthly,1,Subaru Forester
23,22,M,Single,53182,Kisumu,Property,2019,175,3,0,3,Not Renewed,2,0,Bungalow,Term,Basic,3,High,2,1,22,Standard,12,Maturity,Skype,2,Update,1,Weekly,1,Subaru Forester
35,57,M,Single,62867,Kisumu,Health,2018,147,3,0,3,Not Renewed,2,0,Bungalow,Term,Basic,2,Low,2,1,22,Standard,3,Maturity,Skype,2,Update,1,Weekly,2,Subaru Forester
3,22,M,Married,42723,Mombasa,Health,2017,175,3,0,2,Not Renewed,1,0,Bungalow,Term,Basic,2,High,2,1,22,Standard,4,Maturity,Skype,2,Update,1,Weekly,2,Subaru Forester
194,68,M,Widowed,73025,Kiambu,Property,2018,188,0,1,2000,Not Renewed,1,1,Bungalow,Term,Basic,7,High,0,1,416,Standard,9,Theft,Email,1,Feedback,10,Quarterly,5,Subaru Forester
162,38,M,Single,47059,Busia,Agricultural,2015,159,1,0,450,Not Renewed,4,1,Apartment,Term,Basic,10,High,2,0,57,Comprehensive,9,Maturity,Email,8,Query,14,Annually,5,Mercedes
20,65,M,Single,48739,Kisumu,Property,2018,114,4,2,250,Not Renewed,3,1,Bungalow,Term,Basic,8,Medium,0,0,186,Comprehensive,16,Accident,Phone Call,5,Update,12,Annually,5,Subaru Forester
10,38,F,Divorced,49944,Kisumu,Agricultural,2017,108,3,1,1000,Not Renewed,3,2,Rental,Whole,Premium,3,High,0,1,238,Comprehensive,7,Death,Phone Call,6,Update,12,Quarterly,3,Mercedes
20,59,M,Widowed,51274,Turkana,Property,2018,109,2,2,300,Not Renewed,4,2,Rental,Whole,Premium,6,Low,0,0,167,Basic,4,Drought,Text,4,Update,3,Weekly,2,Mazda CX-5
30,42,M,Widowed,30314,Busia,Education,2017,100,0,1,250,Renewed,4,2,Rental,Whole,Premium,4,Medium,0,1,128,Basic,4,Drought,Email,2,Update,2,Weekly,2,Mazda CX-5
40,42,M,Widowed,46900,Nairobi,Education,2017,108,0,1,100,Renewed,4,1,Rental,Whole,Premium,3,High,0,1,129,Premium,2,Drought,Email,2,Update,2,Weekly,2,Mazda CX-5
50,47,F,Widowed,30292,Busia,Livestock,2018,114,2,2,250,Not Renewed,3,1,Rental,Whole,Premium,6,Low,0,1,128,Premium,4,Drought,Text,4,Update,3,Weekly,4,Mazda CX-5
94,65,M,Single,38712,Eldoret,Agricultural,2016,159,2,2,2500,Not Renewed,4,3,Bungalow,Term,Basic,8,Medium,1,0,231,Comprehensive,28,Accident,Email,3,Query,12,Annually,5,Subaru Forester
177,40,F,Widowed,58296,Kisumu,Property,2016,132,1,1,1800,Not Renewed,1,1,Bungalow,Term,Basic,7,High,1,0,280,Comprehensive,3,Accident,Phone Call,7,Update,11,Quarterly,2,Mercedes
200,41,M,Single,65389,Nairobi,Property,2017,194,3,1,300,Not Renewed,2,3,Bungalow,Whole,Premium,4,High,2,0,162,Comprehensive,18,Theft,Skype,1,Update,3,Weekly,1,Mercedes
48,59,M,Divorced,62307,Busia,Property,2019,161,1,1,0,Not Renewed,3,1,Bungalow,Term,Basic,2,High,2,1,56,Standard,3,Health Issue,Phone Call,6,Feedback,4,Semi-Annual,1,Mazda CX-5
26,34,M,Widowed,62307,Busia,Property,2019,161,1,1,0,Not Renewed,3,1,Bungalow,Term,Basic,1,High,2,1,56,Standard,3,Health Issue,Email,6,Query,4,Semi-Annual,1,Mazda CX-5
49,59,M,Divorced,62308,Busia,Property,2020,161,1,1,0,Not Renewed,3,1,Bungalow,Term,Basic,1,High,2,1,56,Standard,3,Health Issue,Phone Call,1,Query,2,Semi-Annual,1,Mazda CX-5
59,60,M,Divorced,62309,Busia,Property,2021,161,1,1,0,Not Renewed,3,1,Bungalow,Term,Basic,1,High,2,1,56,Standard,3,Health Issue,Email,1,Query,2,Semi-Annual,1,Mazda CX-5
20,45,M,Single,78631,Eldoret,Health,2020,190,0,0,500,Not Renewed,1,1,Bungalow,Whole,Premium,5,High,1,1,120,Basic,14,Death,Email,1,Update,2,Quarterly,5,Mercedes
38,65,M,Divorced,40952,Kisumu,Health,2017,120,2,2,0,Not Renewed,4,2,Bungalow,Term,,3,Medium,0,0,17,Comprehensive,4,Health Issue,In-Person,8,Complaint,1,Weekly,2,Nissan X-Trail
150,49,F,Single,36289,Nairobi,Property,2020,178,1,0,180,Not Renewed,1,1,Bungalow,Term,Premium,7,Medium,1,0,217,Comprehensive,2,Accident,Email,1,Complaint,18,Quarterly,1,Subaru Forester
24,19,M,Single,50380,Kitui,Property,2016,173,0,2,2000,Not Renewed,3,1,Bungalow,Term,Premium,9,Medium,0,1,56,Comprehensive,3,Accident,Email,3,Update,30,Quarterly,4,Subaru Forester
200,18,M,Widowed,57936,Eldoret,Motor,2020,194,1,1,0,Not Renewed,5,1,Bungalow,Term,Basic,3,Low,2,0,197,Comprehensive,3,Accident,Email,4,Complaint,2,Monthly,1,Subaru Forester
92,45,F,Single,70613,Kisumu,Property,2018,192,4,2,2100,Not Renewed,3,0,Apartment,Term,Basic,3,Medium,0,1,137,Comprehensive,15,Theft,Email,3,Update,1,Quarterly,0,Mercedes
17,47,M,Divorced,59287,Mombasa,Health,2018,151,3,1,2300,Not Renewed,2,0,Bungalow,Term,Basic,1,High,0,1,7,Basic,20,Theft,Email,2,Update,1,Weekly,1,Subaru Forester
26,57,F,Widowed,30900,Eldoret,Education,2017,125,2,0,500,Not Renewed,2,0,Apartment,Term,Premium,3,Medium,0,1,8,Comprehensive,12,Theft,Email,2,Update,1,Weekly,0,Nissan X-Trail
25,60,M,Widowed,39228,Turkana,Motor,2018,123,1,1,1000,Not Renewed,3,0,Bungalow,Term,Basic,2,Medium,0,1,21,Premium,10,Theft,Email,2,Update,1,Semi-Annual,1,Mazda CX-5
24,56,F,Divorced,56593,Mombasa,Motor,2018,144,0,1,400,Not Renewed,2,0,Bungalow,Term,Premium,1,High,0,0,24,Premium,16,Theft,In-Person,2,Update,1,Semi-Annual,1,Nissan X-Trail
180,53,F,Single,62794,Turkana,Health,2021,120,4,0,12,Not Renewed,1,0,Bungalow,Term,Premium,1,High,1,1,128,Premium,16,Accident,In-Person,2,Update,2,Monthly,0,Subaru Forester
92,46,F,Single,78035,Busia,Property,2019,121,0,1,102,Not Renewed,2,1,Bungalow,Whole,Premium,5,Low,0,1,18,Standard,18,Theft,Email,2,Feedback,0,Semi-Annual,3,Mercedes
185,24,F,Widowed,36027,Eldoret,Health,2021,129,3,0,26,Not Renewed,5,0,Bungalow,Whole,Premium,10,High,0,1,28,Standard,5,Drought,Text,5,Update,0,Semi-Annual,3,Mazda CX-5
109,26,M,Married,65403,Mombasa,Property,2018,108,3,1,0,Not Renewed,3,3,Bungalow,Term,Basic,1,Low,2,1,75,Comprehensive,18,Health Issue,Email,9,Complaint,9,Semi-Annual,0,Nissan X-Trail
160,45,M,Widowed,39278,Kisumu,Property,2017,120,2,0,0,Not Renewed,1,0,Bungalow,Term,Premium,9,High,1,1,6,Premium,9,Health Issue,Skype,3,Complaint,1,Monthly,4,Mercedes
100,65,M,Single,42938,Kiambu,Health,2017,159,3,1,152,Not Renewed,3,0,Apartment,Term,Premium,10,High,1,1,172,Basic,15,Accident,Phone Call,6,Update,15,Quarterly,1,Mercedes
106,23,M,Single,58479,Busia,Health,2020,104,1,1,2389,Not Renewed,3,3,Bungalow,Whole,Basic,1,High,1,0,19,Comprehensive,22,Accident,Email,6,Query,18,Quarterly,0,Mercedes
19,69,M,Single,35475,Kiambu,Livestock,2021,166,1,0,180,Not Renewed,3,1,Bungalow,Term,Basic,4,Medium,0,0,186,Comprehensive,7,Property Damage,Skype,3,Complaint,1,Monthly,1,Subaru Forester
159,46,M,Divorced,72083,Eldoret,Agricultural,2015,124,0,1,2000,Not Renewed,2,2,Bungalow,Term,Premium,6,Medium,1,1,31,Basic,3,Death,Email,6,Complaint,6,Weekly,5,Mercedes
31,35,F,Widowed,42062,Kiambu,Property,2021,184,3,2,1,Not Renewed,2,0,Bungalow,Term,Premium,9,High,2,0,270,Standard,9,Theft,Skype,3,Complaint,1,Monthly,1,Subaru Forester
30,47,M,Divorced,65884,Kisumu,Property,2019,168,0,0,0,Renewed,1,1,Rental,Term,Premium,7,High,0,1,14,Standard,2,Theft,Skype,4,Complaint,1,Annually,2,Mazda CX-5
55,63,F,Divorced,62606,Kitui,Health,2018,112,0,0,0,Renewed,1,1,Bungalow,Term,Premium,8,High,0,1,13,Standard,4,Theft,Skype,5,Complaint,1,Monthly,3,Mercedes
42,47,M,Widowed,52623,Mombasa,Health,2018,120,0,0,0,Renewed,1,1,Bungalow,Term,Premium,9,High,0,1,7,Standard,3,Theft,Skype,6,Complaint,2,Monthly,1,Toyota Land Cruiser V8
145,32,M,Single,78096,Kisumu,Property,2019,151,0,2,2000,Not Renewed,1,2,Bungalow,Term,Basic,2,High,1,0,105,Comprehensive,17,Accident,Email,7,Query,10,Quarterly,5,Mercedes
82,54,M,Single,74013,Kisumu,Agricultural,2019,160,3,0,1500,Not Renewed,2,0,Bungalow,Term,Premium,9,Medium,2,0,40,Comprehensive,12,Theft,Phone Call,6,Query,30,Annually,5,Mazda CX-5
120,39,F,Divorced,48757,Kisumu,Health,2021,165,1,1,0,Renewed,1,1,Rental,Whole,Basic,5,Medium,0,0,120,Comprehensive,4,Accident,Email,2,Complaint,1,Quarterly,0,Subaru Forester
50,29,F,Single,74863,Kisumu,Property,2018,102,1,1,2700,Not Renewed,1,3,Bungalow,Term,Premium,10,Medium,0,1,292,Comprehensive,7,Maturity,Phone Call,2,Query,1,Weekly,0,Mercedes
1,48,M,Single,32067,Kisumu,Health,2015,198,1,0,45,Not Renewed,2,1,Bungalow,Term,Premium,4,High,1,0,108,Basic,2,Accident,Email,10,Update,9,Weekly,2,Mercedes
123,54,M,Single,70066,Busia,Property,2018,190,1,1,500,Not Renewed,2,0,Apartment,Term,Basic,7,Medium,1,0,238,Comprehensive,15,Accident,Email,2,Query,10,Annually,5,Toyota Harrier
30,18,M,Married,56492,Eldoret,Livestock,2021,170,2,1,14,Not Renewed,1,3,,,,2,Medium,1,0,120,Basic,11,Natural Disaster,In-Person,1,Update,1,Quarterly,3,Subaru Forester
162,49,F,Single,30875,Busia,Property,2019,193,0,1,80,Not Renewed,3,2,Apartment,Term,Premium,2,Medium,1,0,144,Basic,2,Theft,Email,1,Update,4,Quarterly,3,Subaru Forester
169,54,M,Single,32700,Kisumu,Property,2018,128,0,0,2000,Not Renewed,2,0,Apartment,Term,Premium,5,High,1,0,220,Comprehensive,2,Theft,Email,4,Complaint,3,Quarterly,5,Mercedes
100,23,M,Single,66989,Narok,Education,2021,145,2,1,570,Not Renewed,2,1,Bungalow,Term,Premium,5,High,0,0,162,Standard,5,Accident,Email,1,Complaint,10,Quarterly,4,Mercedes
123,49,F,Married,65000,Busia,Education,2021,180,3,0,790,Not Renewed,1,2,Rental,Term,Premium,5,High,1,1,7,Basic,3,Accident,Email,1,Update,24,Annually,3,Toyota Harrier
187,25,M,Widowed,64970,Turkana,Property,2017,113,2,2,903,Not Renewed,3,2,,,,3,Medium,2,0,12,Basic,3,Accident,Skype,0,Complaint,1,Monthly,1,Subaru Forester
105,23,M,Divorced,45798,Kiambu,Education,2020,168,1,2,250,Not Renewed,1,1,Bungalow,Whole,,2,High,1,1,24,Comprehensive,13,Property Damage,Email,4,Update,20,Quarterly,2,Mazda CX-5
137,28,M,Single,49650,Busia,Livestock,2015,126,0,0,0,Not Renewed,2,3,Bungalow,Whole,,4,Medium,2,0,16,Basic,9,Health Issue,Email,9,Complaint,0,Weekly,1,Nissan X-Trail
34,25,M,Widowed,60791,Kisumu,Property,2018,125,4,2,350,Not Renewed,2,0,Bungalow,Term,Premium,8,High,2,1,207,Comprehensive,23,Accident,Email,0,Query,6,Annually,2,Mercedes
107,34,F,Single,69523,Kitui,Property,2018,178,1,1,400,Not Renewed,2,1,Bungalow,Term,Premium,10,Low,0,0,271,Comprehensive,17,Theft,Skype,5,Update,18,Quarterly,1,Mercedes
200,18,M,Single,47562,Busia,Agricultural,2017,193,2,0,33,Not Renewed,1,0,Bungalow,Term,Premium,1,High,2,1,16,Comprehensive,19,Accident,Email,2,Complaint,0,Monthly,2,Subaru Forester
107,45,M,Single,38692,Eldoret,Education,2021,126,2,2,1202,Not Renewed,1,3,Bungalow,Term,Basic,4,High,0,1,4,Standard,8,Health Issue,Skype,4,Update,1,Weekly,2,Toyota Land Cruiser V8
127,45,M,Single,30890,Turkana,Property,2016,155,3,2,1500,Not Renewed,1,1,Bungalow,Term,Basic,1,Medium,1,1,194,Comprehensive,5,Theft,Phone Call,8,Complaint,15,Annually,5,Mercedes
100,25,F,Single,49638,Kisumu,Property,2021,174,0,1,2500,Not Renewed,2,0,Bungalow,Whole,Basic,5,Medium,0,1,263,Comprehensive,19,Accident,Email,4,Update,1,Quarterly,5,Mercedes
57,34,M,Divorced,50000,Turkana,Education,2019,180,0,2,2000,Not Renewed,2,1,Bungalow,Term,Basic,4,High,0,0,232,Standard,14,Theft,Email,1,Update,1,Annually,1,Nissan X-Trail
73,54,F,Widowed,45500,Nairobi,Property,2020,163,0,2,2100,Renewed,1,1,Apartment,Whole,Basic,3,Medium,0,0,205,Comprehensive,12,Death,Email,5,Query,4,Quarterly,1,Subaru Forester
82,63,M,Widowed,50000,Busia,Education,2020,184,0,1,2000,Renewed,1,1,Apartment,Whole,Basic,2,High,0,0,164,Standard,11,Floods,Email,1,Query,4,Weekly,0,Mazda CX-5
98,60,F,Widowed,35000,Busia,Education,2019,182,0,1,2000,Renewed,1,1,Apartment,Whole,Basic,2,Low,0,0,247,Standard,14,Floods,Email,0,Query,5,Semi-Annual,0,Subaru Forester
15,62,M,Widowed,30500,Mombasa,Education,2019,164,0,1,1600,Not Renewed,1,1,Apartment,Whole,Basic,2,Medium,0,0,21,Standard,11,Drought,In-Person,2,Query,6,Weekly,0,Nissan X-Trail
169,28,F,Single,45770,Kiambu,Education,2021,134,2,2,0,Renewed,4,2,Bungalow,Term,Basic,8,Low,1,0,16,Premium,17,Accident,Email,10,Complaint,3,Monthly,1,Subaru Forester
27,45,F,Widowed,30819,Kiambu,Property,2016,115,0,2,2600,Not Renewed,4,0,Bungalow,Term,Basic,10,Medium,0,0,456,Comprehensive,19,Death,Email,1,Query,6,Quarterly,5,Mercedes
182,35,F,Single,47069,Kisumu,Health,2018,156,0,2,31,Not Renewed,3,2,Bungalow,Term,Premium,5,High,1,0,61,Comprehensive,16,Accident,In-Person,6,Query,9,Quarterly,5,Mercedes
24,39,F,Single,60750,Nakuru,Agricultural,2018,122,1,0,1301,Not Renewed,2,0,Bungalow,Term,Basic,3,Medium,0,0,171,Standard,20,Accident,Email,1,Query,4,Quarterly,5,Mercedes
106,23,M,Divorced,44597,Busia,Health,2018,120,1,1,2000,Not Renewed,4,1,Bungalow,Term,Basic,5,Medium,1,0,84,Comprehensive,21,Accident,Email,2,Query,5,Annually,2,Mercedes
154,37,M,Single,62089,Kisumu,Agricultural,2020,182,4,1,2300,Not Renewed,3,0,Rental,Term,Basic,1,High,0,1,60,Comprehensive,12,Accident,Email,8,Query,5,Annually,5,Mazda CX-5
135,18,M,Married,60000,Mombasa,Motor,2019,174,2,1,1800,Not Renewed,3,2,,,,9,High,2,0,80,Basic,10,Natural Disaster,Email,3,Complaint,1,Monthly,1,Mazda CX-5
124,62,F,Divorced,32203,Nairobi,Livestock,2020,124,4,2,1600,Renewed,4,2,,,,9,Medium,2,0,7,Basic,2,Accident,Email,5,Complaint,1,Weekly,0,Mazda CX-5
23,30,M,Widowed,50488,Kisumu,Property,2019,160,0,1,800,Renewed,4,1,,,,1,High,2,0,34,Basic,10,Health Issue,Email,2,Complaint,1,Quarterly,1,Mazda CX-5
11,19,F,Single,49903,Kisumu,Property,2019,140,0,1,1000,Renewed,4,2,,,,1,Medium,2,1,10,Basic,2,Accident,Email,9,Complaint,3,Weekly,2,Mazda CX-5
19,21,M,Widowed,59299,Kisumu,Property,2020,140,0,1,800,Renewed,5,1,,,,1,Medium,2,1,33,Basic,12,Accident,Email,1,Complaint,2,Weekly,3,Mazda CX-5
40,32,M,Widowed,56948,Nakuru,Agricultural,2017,175,0,1,2000,Not Renewed,1,0,Bungalow,Term,Premium,10,High,0,1,225,Comprehensive,25,Accident,Email,2,Query,2,Quarterly,2,Subaru Forester
107,26,F,Single,39845,Turkana,Education,2017,169,1,2,2000,Not Renewed,1,2,Apartment,Term,Basic,10,High,0,0,252,Comprehensive,4,Property Damage,Email,10,Complaint,5,Weekly,5,Nissan X-Trail
90,36,M,Divorced,72581,Busia,Property,2021,169,4,0,0,Not Renewed,1,1,Apartment,Term,Basic,3,Medium,0,0,6,Standard,18,Theft,Skype,2,Query,0,Monthly,3,Subaru Forester
17,65,M,Single,60991,Kisumu,Health,2020,185,0,2,500,Not Renewed,1,0,Apartment,Term,Basic,3,Medium,0,1,6,Standard,18,Theft,Skype,2,Query,0,Monthly,3,Subaru Forester
19,60,M,Married,47581,Busia,Property,2020,169,0,2,500,Not Renewed,1,0,Apartment,Term,Basic,3,Medium,0,0,6,Standard,18,Theft,Skype,2,Query,0,Monthly,3,Subaru Forester
10,55,M,Widowed,47581,Busia,Property,2020,169,0,2,500,Not Renewed,1,0,Apartment,Term,Basic,3,Medium,0,0,6,Standard,18,Theft,Skype,2,Query,0,Monthly,3,Subaru Forester
57,42,F,Married,31966,Busia,Health,2018,119,2,0,0,Not Renewed,1,3,Bungalow,Term,Premium,1,High,1,0,7,Premium,24,Health Issue,Skype,4,Feedback,2,Monthly,1,Subaru Forester
10,50,F,Divorced,48209,Kiambu,Livestock,2021,145,0,1,0,Not Renewed,1,1,Bungalow,Term,Premium,3,Medium,0,1,8,Premium,3,Health Issue,Email,6,Feedback,1,Quarterly,2,Subaru Forester
10,46,M,Single,40600,Busia,Property,2021,142,2,2,0,Renewed,1,3,Rental,Term,Premium,4,High,0,1,10,Premium,9,Health Issue,Email,3,Feedback,1,Semi-Annual,1,Mercedes
21,29,F,Widowed,47252,Mombasa,Motor,2019,136,1,1,192,Renewed,1,2,Bungalow,Term,Premium,2,Low,0,1,8,Premium,17,Health Issue,Email,1,Feedback,1,Quarterly,1,Nissan X-Trail
21,29,M,Widowed,46338,Kisumu,Property,2018,134,1,1,176,Renewed,1,3,Bungalow,Term,Premium,2,Low,0,1,9,Premium,4,Health Issue,Email,6,Feedback,1,Monthly,1,Subaru Forester
57,60,F,Divorced,31842,Busia,Property,2019,126,1,1,20,Not Renewed,5,1,Bungalow,Whole,,3,High,2,1,274,Comprehensive,3,Floods,Skype,4,Query,1,Monthly,1,Mazda CX-5
179,54,M,Single,63280,Eldoret,Property,2020,188,0,1,2000,Not Renewed,1,0,Apartment,Term,Premium,7,High,1,0,337,Basic,4,Drought,Phone Call,1,Update,18,Weekly,3,Mercedes
100,25,M,Single,69837,Turkana,Property,2015,141,0,1,2000,Not Renewed,1,1,Bungalow,Term,Premium,9,Low,1,0,210,Comprehensive,18,Accident,Phone Call,5,Query,2,Weekly,5,Mercedes
178,35,F,Widowed,62409,Kiambu,Agricultural,2017,118,2,2,400,Not Renewed,2,1,Bungalow,Term,Premium,5,Medium,0,1,42,Comprehensive,15,Drought,Phone Call,4,Complaint,22,Quarterly,5,Mercedes
195,46,F,Single,72183,Kisumu,Property,2017,147,0,1,2000,Not Renewed,1,0,Bungalow,Whole,Premium,7,High,0,1,42,Comprehensive,15,Theft,Email,8,Update,2,Quarterly,5,Mercedes
100,63,M,Divorced,37503,Mombasa,Health,2018,111,0,2,2000,Renewed,1,1,Apartment,Whole,Basic,2,Medium,1,0,236,Comprehensive,8,Drought,Email,7,Update,4,Annually,4,Nissan X-Trail
100,63,F,Divorced,37503,Mombasa,Health,2018,111,0,2,2000,Renewed,1,1,Apartment,Whole,Basic,2,Medium,1,0,236,Comprehensive,8,Drought,Email,7,Update,4,Annually,4,Nissan X-Trail
100,63,M,Divorced,37503,Mombasa,Health,2018,111,0,2,2000,Renewed,1,1,Apartment,Whole,Basic,2,Medium,1,0,236,Comprehensive,8,Drought,Email,7,Update,4,Annually,4,Nissan X-Trail
100,63,F,Divorced,37503,Mombasa,Health,2018,111,0,2,2000,Renewed,1,1,Apartment,Whole,Basic,2,Medium,1,0,236,Comprehensive,8,Drought,Email,7,Update,4,Annually,4,Nissan X-Trail
100,63,M,Divorced,37503,Mombasa,Health,2018,111,0,2,2000,Renewed,1,1,Apartment,Whole,Basic,2,Medium,1,0,236,Comprehensive,8,Drought,Email,7,Update,4,Annually,4,Nissan X-Trail
43,25,F,Widowed,61098,Kiambu,Property,2021,170,0,0,32,Not Renewed,1,1,,,,2,Medium,2,0,36,Basic,22,Maturity,Email,1,Complaint,0,Annually,5,Subaru Forester
1,19,M,Married,40526,Kiambu,Education,2021,123,2,1,0,Not Renewed,4,1,Bungalow,Term,Premium,7,Medium,0,0,8,Standard,2,Health Issue,Skype,10,Complaint,0,Quarterly,1,Mercedes
